dt,ticker,close,high,low
2018-08-30,FDX,246.74,247.93,245.383
2018-08-31,AAL,40.48,40.57,40.1
2018-08-31,AIG,53.17,53.4,52.56
2018-08-31,CAT,138.55,140.22,138.3688
2018-08-31,CVS,75.2401,75.5,74.31
2018-08-31,F,9.52,9.71,9.4
2018-08-31,FDX,243.95,246.65,243.44
2018-09-04,AAL,40.8,41.34,40.23
2018-09-04,AIG,53.37,53.48,52.61
2018-09-04,CAT,137.43,139.0,136.93
2018-09-04,CVS,74.1,75.24,73.36
2018-09-04,F,9.47,9.67,9.36
2018-09-04,FDX,241.49,243.96,240.83
2018-09-05,AAL,39.6,41.37,38.88
2018-09-05,AIG,53.82,53.89,53.221
2018-09-05,CAT,140.59,141.1,137.5
2018-09-05,CVS,74.7,75.22,72.8201
2018-09-05,F,9.47,9.55,9.32
2018-09-05,FDX,244.77,245.19,240.38
2018-09-06,AAL,38.5,39.69,38.2485
2018-09-06,AIG,53.9,54.22,53.59
2018-09-06,CAT,141.65,141.87,140.0555
2018-09-06,CVS,76.07,76.31,74.09
2018-09-06,F,9.44,9.55,9.4
2018-09-06,FDX,246.19,247.13,243.0508
2018-09-07,AAL,38.47,39.27,38.15
2018-09-07,AIG,53.5316,54.0,53.36
2018-09-07,CAT,141.19,142.14,140.05
2018-09-07,CVS,77.1,77.42,75.5
2018-09-07,F,9.28,9.49,9.25
2018-09-07,FDX,245.9,248.33,244.05
2018-09-10,AAL,39.45,39.49,38.49
2018-09-10,AIG,52.6,53.53,52.32
2018-09-10,CAT,142.05,142.51,141.14
2018-09-10,CVS,75.67,77.8,75.63
2018-09-10,F,9.3801,9.49,9.25
2018-09-10,FDX,249.45,250.98,245.53
2018-09-11,AAL,40.3,40.305,39.065
2018-09-11,AIG,52.3801,52.55,51.76
2018-09-11,CAT,142.1,142.45,140.25
2018-09-11,CVS,75.73,75.94,74.5774
2018-09-11,F,9.33,9.38,9.22
2018-09-11,FDX,249.89,250.14,247.3007
2018-09-12,AAL,39.23,40.401,39.21
2018-09-12,AIG,52.32,52.5,51.81
2018-09-12,CAT,144.28,144.75,140.62
2018-09-12,CVS,77.32,77.5537,75.5
2018-09-12,F,9.36,9.42,9.28
2018-09-12,FDX,253.0,254.27,248.59
2018-09-13,AAL,39.45,40.06,39.4
2018-09-13,AIG,52.67,52.94,52.38
2018-09-13,CAT,145.54,146.46,144.5
2018-09-13,CVS,77.2,78.5,76.89
2018-09-13,F,9.36,9.41,9.31
2018-09-13,FDX,253.17,257.33,252.78
2018-09-14,AAL,39.74,39.97,39.32
2018-09-14,AIG,53.25,53.485,52.42
2018-09-14,CAT,144.9,147.2,143.225
2018-09-14,CVS,77.0,77.74,76.51
2018-09-14,F,9.47,9.48,9.35
2018-09-14,FDX,256.5,256.91,253.31
2018-09-17,AAL,40.1,40.545,39.7
2018-09-17,AIG,53.3,53.41,53.01
2018-09-17,CAT,145.05,148.06,143.61
2018-09-17,CVS,77.3,78.2,76.27
2018-09-17,F,9.5,9.595,9.42
2018-09-17,FDX,248.7,259.25,245.5
2018-09-18,AAL,40.88,40.88,39.65
2018-09-18,AIG,53.95,54.08,53.14
2018-09-18,CAT,149.07,149.28,145.75
2018-09-18,CVS,78.61,79.18,77.61
2018-09-18,F,9.6,9.61,9.48
2018-09-18,FDX,241.15,251.5,241.11
2018-09-19,AAL,41.65,41.8,40.7
2018-09-19,AIG,53.89,54.69,53.89
2018-09-19,CAT,152.99,153.11,147.71
2018-09-19,CVS,78.6,79.94,78.06
2018-09-19,F,9.77,9.83,9.59
2018-09-19,FDX,242.5,243.51,238.64
2018-09-20,AAL,41.97,42.17,41.19
2018-09-20,AIG,54.32,54.72,54.22
2018-09-20,CAT,156.0,157.72,154.46
2018-09-20,CVS,79.4,79.97,79.21
2018-09-20,F,9.78,9.93,9.71
2018-09-20,FDX,247.7,247.79,243.44
2018-09-21,AAL,43.6,43.89,41.95
2018-09-21,AIG,54.67,54.755,54.22
2018-09-21,CAT,156.37,157.29,154.8
2018-09-21,CVS,79.57,79.93,78.58
2018-09-21,F,9.8,9.94,9.74
2018-09-21,FDX,247.29,250.95,246.83
2018-09-24,AAL,42.1,44.0,41.85
2018-09-24,AIG,54.65,54.94,54.425
2018-09-24,CAT,154.0,156.1,153.77
2018-09-24,CVS,78.8,79.59,78.12
2018-09-24,F,9.57,9.85,9.52
2018-09-24,FDX,244.29,247.12,242.6292
2018-09-25,AAL,40.65,42.74,40.27
2018-09-25,AIG,54.41,54.97,54.23
2018-09-25,CAT,154.01,155.01,152.81
2018-09-25,CVS,77.6,79.45,77.31
2018-09-25,F,9.44,9.68,9.37
2018-09-25,FDX,239.35,245.0,238.8
2018-09-26,AAL,41.0,41.48,40.78
2018-09-26,AIG,53.94,54.79,53.94
2018-09-26,CAT,153.1,155.1479,152.89
2018-09-26,CVS,78.19,79.09,77.33
2018-09-26,F,9.35,9.46,9.27
2018-09-26,FDX,241.12,243.19,238.1
2018-09-27,AAL,41.52,42.2,41.1
2018-09-27,AIG,53.31,54.085,53.26
2018-09-27,CAT,152.75,154.05,151.2
2018-09-27,CVS,78.96,79.425,78.0
2018-09-27,F,9.24,9.33,9.2
2018-09-27,FDX,240.71,242.25,239.25
2018-09-28,AAL,41.26,41.955,40.7
2018-09-28,AIG,53.24,53.415,52.53
2018-09-28,CAT,152.43,152.91,150.56
2018-09-28,CVS,78.72,79.09,78.26
2018-09-28,F,9.26,9.29,9.09
2018-09-28,FDX,240.6,241.12,237.51
2018-10-01,AAL,39.84,41.75,39.6
2018-10-01,AIG,53.0,53.73,52.95
2018-10-01,CAT,152.56,154.7,151.68
2018-10-01,CVS,79.5,80.56,78.72
2018-10-01,F,9.33,9.4599,9.29
2018-10-01,FDX,240.25,243.55,239.37
2018-10-02,AAL,38.55,39.65,38.4
2018-10-02,AIG,53.11,53.26,52.68
2018-10-02,CAT,154.95,155.38,151.19
2018-10-02,CVS,79.24,79.99,79.16
2018-10-02,F,9.21,9.36,9.18
2018-10-02,FDX,239.2,240.94,238.81
2018-10-03,AAL,39.2,39.68,38.42
2018-10-03,AIG,53.3,53.855,53.18
2018-10-03,CAT,158.0,159.37,155.45
2018-10-03,CVS,79.9,80.465,79.2
2018-10-03,F,9.16,9.31,9.13
2018-10-03,FDX,240.51,243.36,238.75
2018-10-04,AAL,38.0,39.01,37.48
2018-10-04,AIG,53.9,54.21,53.31
2018-10-04,CAT,156.7,158.55,155.2
2018-10-04,CVS,79.11,79.97,78.97
2018-10-04,F,9.17,9.22,9.09
2018-10-04,FDX,239.0,242.39,237.67
2018-10-05,AAL,36.48,38.15,36.21
2018-10-05,AIG,53.6,54.44,53.55
2018-10-05,CAT,153.32,157.5,151.61
2018-10-05,CVS,78.87,79.69,78.44
2018-10-05,F,9.15,9.22,9.1
2018-10-05,FDX,236.11,239.5999,232.93
2018-10-08,AAL,35.95,37.13,35.6
2018-10-08,AIG,54.05,54.44,53.15
2018-10-08,CAT,153.28,153.66,150.88
2018-10-08,CVS,79.8,80.0,78.73
2018-10-08,F,9.23,9.28,9.09
2018-10-08,FDX,235.37,238.6,232.78
2018-10-09,AAL,33.55,36.427,33.38
2018-10-09,AIG,53.81,54.14,53.46
2018-10-09,CAT,149.95,152.99,149.08
2018-10-09,CVS,79.57,79.89,78.81
2018-10-09,F,8.94,9.31,8.93
2018-10-09,FDX,230.0,239.1,229.15
2018-10-10,AAL,31.75,33.62,31.4999
2018-10-10,AIG,52.15,53.8655,52.15
2018-10-10,CAT,142.45,149.6,142.2581
2018-10-10,CVS,78.3,80.76,77.43
2018-10-10,F,8.77,9.0,8.77
2018-10-10,FDX,221.3,229.56,221.3
2018-10-11,AAL,31.69,32.75,30.18
2018-10-11,AIG,50.16,52.35,49.97
2018-10-11,CAT,142.59,145.89,139.84
2018-10-11,CVS,73.99,78.01,72.6
2018-10-11,F,8.9,8.99,8.7
2018-10-11,FDX,221.5,224.7,216.81
2018-10-12,AAL,30.93,32.25,30.8
2018-10-12,AIG,49.74,50.93,48.85
2018-10-12,CAT,142.14,144.4999,139.75
2018-10-12,CVS,74.77,75.0,73.27
2018-10-12,F,8.66,8.99,8.55
2018-10-12,FDX,221.25,224.76,217.65
2018-10-15,AAL,31.86,32.24,30.79
2018-10-15,AIG,48.85,50.05,48.8
2018-10-15,CAT,141.51,143.18,141.12
2018-10-15,CVS,73.0,75.0,73.0
2018-10-15,F,8.82,8.85,8.65
2018-10-15,FDX,221.48,221.66,219.1
2018-10-16,AAL,34.0,34.05,31.98
2018-10-16,AIG,49.4,49.4,48.315
2018-10-16,CAT,144.15,144.2,141.27
2018-10-16,CVS,73.72,74.0,72.65
2018-10-16,F,8.8,9.05,8.73
2018-10-16,FDX,226.69,226.79,221.685
2018-10-17,AAL,33.6,35.4,33.53
2018-10-17,AIG,49.62,50.24,48.7
2018-10-17,CAT,141.2,143.71,141.11
2018-10-17,CVS,73.9,74.83,73.3
2018-10-17,F,8.74,8.86,8.64
2018-10-17,FDX,223.4,226.7,222.4386
2018-10-18,AAL,32.07,33.95,31.87
2018-10-18,AIG,46.63,49.53,46.5
2018-10-18,CAT,135.8,141.545,134.47
2018-10-18,CVS,74.53,75.165,73.77
2018-10-18,F,8.58,8.76,8.5
2018-10-18,FDX,217.88,225.0,216.09
2018-10-19,AAL,32.02,32.65,31.81
2018-10-19,AIG,47.2,48.04,46.43
2018-10-19,CAT,131.15,136.93,131.1
2018-10-19,CVS,74.37,75.62,73.49
2018-10-19,F,8.49,8.56,8.19
2018-10-19,FDX,219.76,220.74,216.9659
2018-10-22,AAL,32.0501,32.52,31.82
2018-10-22,AIG,44.73,47.55,44.73
2018-10-22,CAT,128.8,133.9,128.5
2018-10-22,CVS,72.99,74.94,72.6
2018-10-22,F,8.4,8.5,8.27
2018-10-22,FDX,218.05,220.67,217.04
2018-10-23,AAL,32.38,32.75,30.6
2018-10-23,AIG,44.18,44.62,43.21
2018-10-23,CAT,119.6,128.28,115.6201
2018-10-23,CVS,72.4,72.91,70.45
2018-10-23,F,8.56,8.64,8.23
2018-10-23,FDX,218.39,219.45,212.18
2018-10-24,AAL,30.8099,32.75,30.24
2018-10-24,AIG,42.23,44.26,42.14
2018-10-24,CAT,112.05,121.64,112.05
2018-10-24,CVS,70.1,72.57,69.58
2018-10-24,F,8.48,8.82,8.05
2018-10-24,FDX,209.4,219.42,208.8501
2018-10-25,AAL,32.0,33.33,30.69
2018-10-25,AIG,42.32,43.02,41.98
2018-10-25,CAT,114.0,117.09,112.5
2018-10-25,CVS,70.06,71.13,69.55
2018-10-25,F,8.93,9.0,8.42
2018-10-25,FDX,210.75,215.51,210.55
2018-10-26,AAL,32.46,33.01,31.0
2018-10-26,AIG,41.05,42.39,40.48
2018-10-26,CAT,115.05,116.43,112.3648
2018-10-26,CVS,70.25,70.8,69.17
2018-10-26,F,9.0,9.06,8.8
2018-10-26,FDX,210.6,214.245,208.1
2018-10-29,AAL,32.55,33.995,31.95
2018-10-29,AIG,39.91,42.82,39.56
2018-10-29,CAT,113.52,118.35,112.06
2018-10-29,CVS,70.54,71.6,69.48
2018-10-29,F,9.29,9.59,9.17
2018-10-29,FDX,210.6,215.88,207.9
2018-10-30,AAL,34.8,34.89,31.72
2018-10-30,AIG,41.45,41.6899,39.29
2018-10-30,CAT,117.46,117.74,113.1
2018-10-30,CVS,72.48,72.69,70.33
2018-10-30,F,9.49,9.56,9.27
2018-10-30,FDX,216.85,217.14,210.0
2018-10-31,AAL,35.15,35.9,34.8
2018-10-31,AIG,40.91,42.62,40.5
2018-10-31,CAT,121.6,122.885,118.55
2018-10-31,CVS,72.3,73.45,71.46
2018-10-31,F,9.54,9.74,9.43
2018-10-31,FDX,220.34,222.86,217.15
2018-11-01,AAL,36.2,36.47,35.07
2018-11-01,AIG,43.12,44.63,41.04
2018-11-01,CAT,124.43,125.23,120.94
2018-11-01,CVS,74.3,74.48,72.605
2018-11-01,F,9.24,9.59,9.24
2018-11-01,FDX,222.75,226.89,218.35
2018-11-02,AAL,35.9,37.46,35.64
2018-11-02,AIG,43.28,44.0,42.37
2018-11-02,CAT,125.22,129.0,124.26
2018-11-02,CVS,73.18,75.02,72.26
2018-11-02,F,9.37,9.5,9.26
2018-11-02,FDX,221.66,227.65,220.45
2018-11-05,AAL,35.81,36.52,35.13
2018-11-05,AIG,44.0,44.23,43.05
2018-11-05,CAT,126.62,126.95,124.24
2018-11-05,CVS,74.8,74.88,72.85
2018-11-05,F,9.5,9.57,9.31
2018-11-05,FDX,222.61,224.095,221.58
2018-11-06,AAL,35.15,35.96,34.8399
2018-11-06,AIG,44.9,45.0,43.58
2018-11-06,CAT,129.3,129.5,126.2
2018-11-06,CVS,77.9,78.1049,74.25
2018-11-06,F,9.54,9.57,9.41
2018-11-06,FDX,227.0,227.28,221.92
2018-11-07,AAL,36.84,37.39,35.05
2018-11-07,AIG,44.43,45.5,43.8701
2018-11-07,CAT,135.28,135.39,129.0
2018-11-07,CVS,78.77,81.28,77.7
2018-11-07,F,9.55,9.6,9.45
2018-11-07,FDX,231.15,231.5,225.17
2018-11-08,AAL,36.3,37.05,35.97
2018-11-08,AIG,44.25,44.86,44.08
2018-11-08,CAT,131.15,135.0001,130.9
2018-11-08,CVS,80.05,80.09,78.25
2018-11-08,F,9.46,9.65,9.43
2018-11-08,FDX,229.4,231.805,227.85
2018-11-09,AAL,36.22,37.26,36.03
2018-11-09,AIG,43.81,44.4032,43.575
2018-11-09,CAT,127.0,131.48,125.73
2018-11-09,CVS,80.0,80.46,79.14
2018-11-09,F,9.4,9.8,9.27
2018-11-09,FDX,224.4,229.6,222.66
2018-11-12,AAL,36.99,37.3041,35.7777
2018-11-12,AIG,42.47,43.83,42.39
2018-11-12,CAT,125.3,128.41,124.59
2018-11-12,CVS,80.34,81.09,79.45
2018-11-12,F,9.54,9.58,9.32
2018-11-12,FDX,219.63,225.19,218.77
2018-11-13,AAL,37.78,38.42,36.83
2018-11-13,AIG,42.16,43.17,42.1
2018-11-13,CAT,126.78,129.79,125.0
2018-11-13,CVS,80.9,81.56,80.1
2018-11-13,F,9.56,9.67,9.47
2018-11-13,FDX,222.51,225.25,219.63
2018-11-14,AAL,38.08,38.59,37.18
2018-11-14,AIG,41.94,43.075,41.65
2018-11-14,CAT,125.1,129.0,123.73
2018-11-14,CVS,79.93,82.1488,79.36
2018-11-14,F,9.53,9.6658,9.43
2018-11-14,FDX,224.48,227.3,222.99
2018-11-15,AAL,37.82,38.16,36.3101
2018-11-15,AIG,42.9,42.93,41.21
2018-11-15,CAT,129.1,130.282,123.13
2018-11-15,CVS,79.84,80.27,77.85
2018-11-15,F,9.32,9.56,9.12
2018-11-15,FDX,227.51,229.46,221.98
2018-11-16,AAL,36.83,37.7,36.5
2018-11-16,AIG,43.0,43.36,42.32
2018-11-16,CAT,129.95,131.92,128.0
2018-11-16,CVS,79.4,80.44,79.26
2018-11-16,F,9.07,9.4,8.98
2018-11-16,FDX,226.69,228.17,224.59
2018-11-19,AAL,35.82,37.08,35.305
2018-11-19,AIG,43.3,43.34,42.59
2018-11-19,CAT,125.98,129.96,125.6
2018-11-19,CVS,78.5,80.0685,77.98
2018-11-19,F,9.23,9.36,8.96
2018-11-19,FDX,226.11,228.99,224.69
2018-11-20,AAL,35.3,36.39,34.47
2018-11-20,AIG,41.97,43.28,41.97
2018-11-20,CAT,122.0,125.65,121.23
2018-11-20,CVS,75.24,78.21,75.24
2018-11-20,F,9.06,9.25,9.01
2018-11-20,FDX,221.34,225.91,218.81
2018-11-21,AAL,36.37,37.51,35.55
2018-11-21,AIG,43.86,44.34,42.91
2018-11-21,CAT,124.152,126.216,122.0
2018-11-21,CVS,75.2,77.65,74.96
2018-11-21,F,9.09,9.2,8.98
2018-11-21,FDX,222.55,226.3,221.89
2018-11-23,AAL,37.95,38.27,36.4
2018-11-23,AIG,43.37,44.02,43.3
2018-11-23,CAT,122.32,124.05,121.5
2018-11-23,CVS,75.18,75.87,74.34
2018-11-23,F,9.15,9.22,9.03
2018-11-23,FDX,223.4,226.0,220.5555
2018-11-26,AAL,38.44,38.62,37.7001
2018-11-26,AIG,43.85,44.48,43.78
2018-11-26,CAT,124.0,125.79,123.16
2018-11-26,CVS,77.7,78.91,75.6
2018-11-26,F,9.39,9.53,9.16
2018-11-26,FDX,224.6899,226.1178,223.0
2018-11-27,AAL,38.35,38.765,37.81
2018-11-27,AIG,43.43,43.76,43.06
2018-11-27,CAT,124.61,124.7,122.3944
2018-11-27,CVS,80.38,80.78,77.05
2018-11-27,F,9.28,9.43,9.25
2018-11-27,FDX,225.23,225.85,222.42
2018-11-28,AAL,38.9,39.0,37.78
2018-11-28,AIG,44.32,44.46,42.87
2018-11-28,CAT,130.64,130.78,123.84
2018-11-28,CVS,81.5,81.65,79.78
2018-11-28,F,9.37,9.44,9.17
2018-11-28,FDX,231.15,231.85,225.13
2018-11-29,AAL,38.42,39.34,38.28
2018-11-29,AIG,43.44,44.31,43.24
2018-11-29,CAT,130.44,130.91,127.585
2018-11-29,CVS,80.35,81.65,79.71
2018-11-29,F,9.4,9.44,9.26
2018-11-29,FDX,227.5,231.495,227.33
2018-11-30,AAL,40.19,40.2,38.42
2018-11-30,AIG,43.25,43.56,42.4
2018-11-30,CAT,135.0,135.97,129.84
2018-11-30,CVS,80.19,80.72,78.68
2018-11-30,F,9.42,9.48,9.32
2018-11-30,FDX,229.49,229.57,226.25
2018-12-03,AAL,39.65,40.8,39.135
2018-12-03,AIG,43.18,44.07,42.895
2018-12-03,CAT,139.1,142.6,138.53
2018-12-03,CVS,79.5,81.3012,79.16
2018-12-03,F,9.62,9.85,9.47
2018-12-03,FDX,230.04,234.5,228.27
2018-12-04,AAL,36.9399,39.6,36.65
2018-12-04,AIG,40.79,43.6899,40.7
2018-12-04,CAT,129.88,139.9,129.02
2018-12-04,CVS,79.0,80.37,78.569
2018-12-04,F,9.22,9.64,9.16
2018-12-04,FDX,215.7,227.55,212.8
2018-12-05,AAL,36.93,36.98,36.93
2018-12-05,AIG,40.85,40.85,40.85
2018-12-05,CAT,130.0,130.0,130.0
2018-12-05,CVS,78.91,78.91,78.91
2018-12-05,F,9.27,9.29,9.24
2018-12-05,FDX,217.0,217.0,215.89
2018-12-06,AAL,36.9,37.1,35.79
2018-12-06,AIG,39.08,40.55,38.5
2018-12-06,CAT,128.36,128.69,124.05
2018-12-06,CVS,76.57,78.9899,73.89
2018-12-06,F,9.06,9.2,8.92
2018-12-06,FDX,215.25,215.4,209.5
2018-12-07,AAL,33.68,36.98,33.38
2018-12-07,AIG,37.9,40.02,37.83
2018-12-07,CAT,123.55,129.98,122.75
2018-12-07,CVS,74.08,76.69,73.685
2018-12-07,F,8.85,9.13,8.8
2018-12-07,FDX,201.42,217.45,200.12
2018-12-10,AAL,34.0,34.17,32.61
2018-12-10,AIG,36.7,38.39,36.16
2018-12-10,CAT,123.4,124.37,121.16
2018-12-10,CVS,73.35,74.2199,71.51
2018-12-10,F,8.56,8.9,8.38
2018-12-10,FDX,192.7,200.34,188.51
2018-12-11,AAL,33.88,34.81,33.61
2018-12-11,AIG,36.59,38.3,36.32
2018-12-11,CAT,123.3299,127.98,122.15
2018-12-11,CVS,73.35,75.41,72.61
2018-12-11,F,8.55,8.8,8.49
2018-12-11,FDX,189.0,196.5,187.03
2018-12-12,AAL,34.25,34.7864,34.089
2018-12-12,AIG,37.68,38.24,36.66
2018-12-12,CAT,125.5,127.97,122.95
2018-12-12,CVS,74.3,75.665,73.41
2018-12-12,F,8.63,8.73,8.54
2018-12-12,FDX,188.95,193.12,187.58
2018-12-13,AAL,32.3801,34.69,32.38
2018-12-13,AIG,37.1,38.01,37.01
2018-12-13,CAT,125.9,129.11,125.0
2018-12-13,CVS,73.5,74.6,72.3219
2018-12-13,F,8.55,8.7,8.455
2018-12-13,FDX,186.9399,190.0,183.5533
2018-12-14,AAL,32.41,33.2741,32.0
2018-12-14,AIG,37.49,37.73,36.88
2018-12-14,CAT,126.5,127.74,123.15
2018-12-14,CVS,71.51,73.44,71.5
2018-12-14,F,8.53,8.68,8.46
2018-12-14,FDX,184.5,188.75,183.1
2018-12-17,AAL,31.96,32.8616,31.695
2018-12-17,AIG,37.47,38.33,37.139
2018-12-17,CAT,125.44,127.75,123.68
2018-12-17,CVS,70.8,71.98,70.15
2018-12-17,F,8.51,8.72,8.41
2018-12-17,FDX,182.99,186.58,181.28
2018-12-18,AAL,33.54,33.645,32.35
2018-12-18,AIG,37.57,38.69,37.35
2018-12-18,CAT,124.0,128.75,123.5
2018-12-18,CVS,69.04,71.97,68.72
2018-12-18,F,8.45,8.68,8.41
2018-12-18,FDX,173.75,186.25,173.07
2018-12-19,AAL,32.57,33.98,32.23
2018-12-19,AIG,39.34,39.96,37.56
2018-12-19,CAT,122.3,128.9493,120.8
2018-12-19,CVS,68.69,70.6212,68.16
2018-12-19,F,8.3001,8.65,8.27
2018-12-19,FDX,162.5,174.0,161.9
2018-12-20,AAL,32.07,32.68,30.95
2018-12-20,AIG,38.15,39.565,37.96
2018-12-20,CAT,122.4799,124.54,120.755
2018-12-20,CVS,66.6,69.49,65.887
2018-12-20,F,8.27,8.417,8.18
2018-12-20,FDX,160.5,164.99,158.34
2018-12-21,AAL,30.78,32.65,30.65
2018-12-21,AIG,37.5,39.14,37.24
2018-12-21,CAT,120.07,123.73,119.57
2018-12-21,CVS,63.75,67.5,63.68
2018-12-21,F,8.06,8.4,8.04
2018-12-21,FDX,158.0,160.3,154.66
2018-12-24,AAL,29.72,30.92,29.67
2018-12-24,AIG,37.33,38.34,36.56
2018-12-24,CAT,116.95,119.77,116.67
2018-12-24,CVS,62.81,64.44,62.81
2018-12-24,F,7.73,8.14,7.61
2018-12-24,FDX,152.7,158.0,152.61
2018-12-26,AAL,32.28,32.35,29.59
2018-12-26,AIG,38.59,38.62,36.54
2018-12-26,CAT,124.4,125.0,116.09
2018-12-26,CVS,65.44,65.45,62.06
2018-12-26,F,7.86,7.89,7.41
2018-12-26,FDX,159.81,160.61,150.9438
2018-12-27,AAL,31.9,32.26,30.865
2018-12-27,AIG,38.5939,39.4,37.75
2018-12-27,CAT,126.08,126.8,120.93
2018-12-27,CVS,65.21,65.3,62.6
2018-12-27,F,7.8,7.87,7.53
2018-12-27,FDX,161.02,161.14,155.28
2018-12-28,AAL,31.88,32.6,31.51
2018-12-28,AIG,38.51,39.73,38.26
2018-12-28,CAT,125.62,128.25,125.05
2018-12-28,CVS,65.19,66.24,64.85
2018-12-28,F,7.81,8.04,7.76
2018-12-28,FDX,158.74,163.79,158.3118
2018-12-31,AAL,32.12,32.62,31.68
2018-12-31,AIG,39.41,39.41,38.0
2018-12-31,CAT,127.24,128.24,124.5
2018-12-31,CVS,65.66,66.0835,64.75
2018-12-31,F,7.6601,7.97,7.5
2018-12-31,FDX,161.25,161.65,158.9
2019-01-02,AAL,32.2,32.65,31.05
2019-01-02,AIG,39.62,39.72,38.67
2019-01-02,CAT,122.0,127.88,121.78
2019-01-02,CVS,64.59,65.87,64.34
2019-01-02,F,7.85,8.02,7.48
2019-01-02,FDX,159.6,163.38,157.57
2019-01-03,AAL,30.07,32.27,28.81
2019-01-03,AIG,38.75,39.61,38.68
2019-01-03,CAT,121.43,125.5,120.4434
2019-01-03,CVS,65.5,66.16,64.64
2019-01-03,F,7.81,8.0,7.75
2019-01-03,FDX,157.48,163.0699,156.96
2019-01-04,AAL,32.01,32.09,30.0
2019-01-04,AIG,40.18,40.22,39.34
2019-01-04,CAT,128.2,128.59,121.45
2019-01-04,CVS,68.59,68.69,65.25
2019-01-04,F,8.08,8.12,7.8
2019-01-04,FDX,164.43,164.98,158.82
2019-01-07,AAL,33.0,33.4804,31.24
2019-01-07,AIG,40.41,41.3811,39.83
2019-01-07,CAT,128.16,129.6,126.7
2019-01-07,CVS,69.19,69.35,66.725
2019-01-07,F,8.31,8.365,8.025
2019-01-07,FDX,166.99,167.0,162.15
2019-01-08,AAL,32.4,33.65,32.2
2019-01-08,AIG,40.57,41.04,40.09
2019-01-08,CAT,129.93,131.5016,128.23
2019-01-08,CVS,68.33,69.76,67.26
2019-01-08,F,8.35,8.54,8.3
2019-01-08,FDX,166.82,169.42,165.31
2019-01-09,AAL,33.29,33.55,32.3
2019-01-09,AIG,41.16,41.56,40.56
2019-01-09,CAT,130.15,132.22,129.91
2019-01-09,CVS,66.4399,68.8,65.31
2019-01-09,F,8.7,8.77,8.34
2019-01-09,FDX,169.8,171.22,167.1
2019-01-10,AAL,31.98,32.85,29.78
2019-01-10,AIG,41.42,41.69,40.805
2019-01-10,CAT,132.95,133.12,127.25
2019-01-10,CVS,65.22,66.44,64.56
2019-01-10,F,8.65,8.81,8.45
2019-01-10,FDX,170.04,170.62,167.93
2019-01-11,AAL,31.78,32.03,31.1
2019-01-11,AIG,41.66,41.94,40.92
2019-01-11,CAT,132.29,132.32,130.05
2019-01-11,CVS,65.86,65.99,64.36
2019-01-11,F,8.82,8.93,8.52
2019-01-11,FDX,170.98,171.14,167.2
2019-01-14,AAL,31.7,31.93,30.7
2019-01-14,AIG,42.0,42.2867,41.15
2019-01-14,CAT,131.92,132.39,129.13
2019-01-14,CVS,65.4,67.0,64.9
2019-01-14,F,9.05,9.06,8.76
2019-01-14,FDX,171.55,173.1,169.12
2019-01-15,AAL,32.66,32.89,31.1
2019-01-15,AIG,42.45,42.47,41.78
2019-01-15,CAT,130.43,133.11,129.56
2019-01-15,CVS,64.36,65.72,63.14
2019-01-15,F,8.82,9.11,8.75
2019-01-15,FDX,170.63,172.65,169.02
2019-01-16,AAL,32.82,33.67,32.1
2019-01-16,AIG,43.13,43.4,42.15
2019-01-16,CAT,131.84,132.52,130.2382
2019-01-16,CVS,63.92,64.624,63.6701
2019-01-16,F,8.32,8.86,8.26
2019-01-16,FDX,171.36,174.2295,170.61
2019-01-17,AAL,33.82,33.89,32.6
2019-01-17,AIG,43.29,43.52,42.44
2019-01-17,CAT,134.4,135.9,129.16
2019-01-17,CVS,63.56,64.34,63.24
2019-01-17,F,8.34,8.44,8.21
2019-01-17,FDX,173.35,175.0,170.0
2019-01-18,AAL,34.04,34.04,33.1538
2019-01-18,AIG,44.16,44.17,43.32
2019-01-18,CAT,136.69,137.72,133.33
2019-01-18,CVS,65.75,65.77,63.28
2019-01-18,F,8.54,8.6,8.33
2019-01-18,FDX,177.52,179.19,174.55
2019-01-22,AAL,32.82,33.97,32.45
2019-01-22,AIG,43.36,44.16,43.1
2019-01-22,CAT,132.24,136.6,131.17
2019-01-22,CVS,64.75,65.77,64.6
2019-01-22,F,8.51,8.605,8.46
2019-01-22,FDX,175.98,176.72,174.02
2019-01-23,AAL,31.77,33.1,31.3
2019-01-23,AIG,42.82,43.59,42.32
2019-01-23,CAT,132.75,134.08,130.15
2019-01-23,CVS,66.14,66.32,64.75
2019-01-23,F,8.4,8.57,8.22
2019-01-23,FDX,173.6,177.08,171.28
2019-01-24,AAL,33.65,34.35,31.7
2019-01-24,AIG,42.94,43.58,42.6
2019-01-24,CAT,132.32,133.79,131.2
2019-01-24,CVS,65.0899,66.2,64.56
2019-01-24,F,8.57,8.68,8.22
2019-01-24,FDX,173.6,174.28,171.05
2019-01-25,AAL,34.96,35.5,33.55
2019-01-25,AIG,43.18,43.67,43.055
2019-01-25,CAT,137.3,137.6,132.5
2019-01-25,CVS,65.49,65.81,64.98
2019-01-25,F,8.83,8.96,8.55
2019-01-25,FDX,175.36,177.56,173.8
2019-01-28,AAL,36.51,36.63,34.5
2019-01-28,AIG,42.82,43.38,42.27
2019-01-28,CAT,124.65,138.8,123.15
2019-01-28,CVS,65.2,65.4,63.58
2019-01-28,F,8.66,8.86,8.58
2019-01-28,FDX,173.8,174.33,171.71
